snapshot_at,inav,market_price,premium_discount_pct,source
2026-08-25T09:18:00,271.6126557266293,328.7300109863281,21.029,motilal_amc_live
2026-08-25T09:51:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T09:57:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T10:02:01,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T10:31:01,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T10:36:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T10:41:01,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T11:15:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T11:20:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T11:25:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T11:34:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T11:39:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T12:36:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T12:41:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T12:47:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T13:26:01,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T13:31:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T13:36:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T13:58:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T14:03:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T14:08:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T14:37:00,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
2026-08-25T14:42:01,271.6126557266293,329.04998779296875,21.1468,motilal_amc_live
